image,xmin,ymin,xmax,ymax,label
BloodImage_00204.jpeg.png,429,65,528,164,rbc
BloodImage_00204.jpeg.png,524,15,623,106,rbc
BloodImage_00204.jpeg.png,337,1,441,96,rbc
BloodImage_00204.jpeg.png,37,142,139,256,rbc
BloodImage_00204.jpeg.png,61,38,192,176,rbc
BloodImage_00204.jpeg.png,136,395,216,476,rbc
BloodImage_00204.jpeg.png,435,180,548,266,rbc
BloodImage_00204.jpeg.png,435,426,527,477,rbc
BloodImage_00204.jpeg.png,598,60,639,152,rbc
BloodImage_00204.jpeg.png,253,255,439,430,wbc
BloodImage_00204.jpeg.png,266,54,304,83,platelets
BloodImage_00204.jpeg.png,1,250,29,282,platelets
BloodImage_00206.jpeg.png,167,298,289,410,rbc
BloodImage_00206.jpeg.png,1,295,104,398,rbc
BloodImage_00206.jpeg.png,443,49,547,152,rbc
BloodImage_00206.jpeg.png,395,71,499,174,rbc
BloodImage_00206.jpeg.png,337,110,451,239,rbc
BloodImage_00206.jpeg.png,187,141,313,254,rbc
BloodImage_00206.jpeg.png,93,1,198,95,rbc
BloodImage_00206.jpeg.png,186,52,299,154,rbc
BloodImage_00206.jpeg.png,313,1,421,85,rbc
BloodImage_00206.jpeg.png,285,263,379,355,rbc
BloodImage_00206.jpeg.png,291,326,391,417,rbc
BloodImage_00206.jpeg.png,291,376,391,467,rbc
BloodImage_00206.jpeg.png,409,388,509,479,rbc
BloodImage_00206.jpeg.png,74,296,179,409,rbc
BloodImage_00206.jpeg.png,482,268,639,453,wbc
BloodImage_00206.jpeg.png,453,292,491,329,platelets
BloodImage_00206.jpeg.png,247,7,280,50,platelets
BloodImage_00210.jpeg.png,300,67,423,169,rbc
BloodImage_00210.jpeg.png,466,85,589,187,rbc
BloodImage_00210.jpeg.png,458,145,581,247,rbc
BloodImage_00210.jpeg.png,414,260,536,345,rbc
BloodImage_00210.jpeg.png,188,193,284,298,rbc
BloodImage_00210.jpeg.png,88,236,184,341,rbc
BloodImage_00210.jpeg.png,28,48,124,153,rbc
BloodImage_00210.jpeg.png,228,397,331,479,rbc
BloodImage_00210.jpeg.png,201,102,303,193,rbc
BloodImage_00210.jpeg.png,283,279,390,380,rbc
BloodImage_00210.jpeg.png,559,330,639,444,rbc
BloodImage_00210.jpeg.png,2,359,112,463,rbc
BloodImage_00210.jpeg.png,343,335,558,479,wbc
BloodImage_00211.jpeg.png,86,283,187,385,rbc
BloodImage_00211.jpeg.png,43,180,144,282,rbc
BloodImage_00211.jpeg.png,213,16,314,118,rbc
BloodImage_00211.jpeg.png,84,42,185,144,rbc
BloodImage_00211.jpeg.png,541,138,639,253,rbc
BloodImage_00211.jpeg.png,541,337,639,452,rbc
BloodImage_00211.jpeg.png,452,18,551,133,rbc
BloodImage_00211.jpeg.png,515,16,636,140,rbc
BloodImage_00211.jpeg.png,184,175,282,270,rbc
BloodImage_00211.jpeg.png,210,266,308,361,rbc
BloodImage_00211.jpeg.png,429,333,534,436,rbc
BloodImage_00211.jpeg.png,265,114,344,223,rbc
BloodImage_00211.jpeg.png,279,202,403,308,wbc
BloodImage_00212.jpeg.png,226,141,338,240,rbc
BloodImage_00212.jpeg.png,183,40,319,156,rbc
BloodImage_00212.jpeg.png,327,143,439,247,rbc
BloodImage_00212.jpeg.png,505,291,611,393,rbc
BloodImage_00212.jpeg.png,534,387,638,479,rbc
BloodImage_00212.jpeg.png,165,402,268,479,rbc
BloodImage_00212.jpeg.png,273,293,389,390,rbc
BloodImage_00212.jpeg.png,1,1,95,93,rbc
BloodImage_00212.jpeg.png,410,236,517,360,rbc
BloodImage_00212.jpeg.png,349,1,458,111,rbc
BloodImage_00212.jpeg.png,562,71,639,188,rbc
BloodImage_00212.jpeg.png,525,174,624,292,rbc
BloodImage_00212.jpeg.png,108,169,226,285,rbc
BloodImage_00212.jpeg.png,233,1,281,46,platelets
BloodImage_00212.jpeg.png,329,355,541,479,wbc
BloodImage_00214.jpeg.png,206,125,333,236,rbc
BloodImage_00214.jpeg.png,87,201,186,299,rbc
BloodImage_00214.jpeg.png,2,1,98,96,rbc
BloodImage_00214.jpeg.png,31,98,155,195,rbc
BloodImage_00214.jpeg.png,284,258,380,344,rbc
BloodImage_00214.jpeg.png,252,306,356,418,rbc
BloodImage_00214.jpeg.png,237,361,341,473,rbc
BloodImage_00214.jpeg.png,390,226,508,311,rbc
BloodImage_00214.jpeg.png,487,408,600,479,rbc
BloodImage_00214.jpeg.png,429,301,570,420,rbc
BloodImage_00214.jpeg.png,340,372,445,479,rbc
BloodImage_00214.jpeg.png,513,1,633,98,rbc
BloodImage_00214.jpeg.png,146,341,249,446,rbc
BloodImage_00214.jpeg.png,307,11,410,116,rbc
BloodImage_00214.jpeg.png,32,272,135,377,rbc
BloodImage_00214.jpeg.png,253,47,294,94,platelets
BloodImage_00214.jpeg.png,1,75,34,123,platelets
BloodImage_00214.jpeg.png,365,64,564,232,wbc
BloodImage_00215.jpeg.png,407,57,519,158,rbc
BloodImage_00215.jpeg.png,303,62,386,163,rbc
BloodImage_00215.jpeg.png,262,401,357,479,rbc
BloodImage_00215.jpeg.png,239,187,329,293,rbc
BloodImage_00215.jpeg.png,230,56,305,147,rbc
BloodImage_00215.jpeg.png,486,255,586,367,rbc
BloodImage_00215.jpeg.png,448,355,541,441,rbc
BloodImage_00215.jpeg.png,537,403,636,479,rbc
BloodImage_00215.jpeg.png,396,429,495,479,rbc
BloodImage_00215.jpeg.png,315,293,408,379,rbc
BloodImage_00215.jpeg.png,368,258,464,361,rbc
BloodImage_00215.jpeg.png,4,383,101,479,rbc
BloodImage_00215.jpeg.png,1,262,66,378,rbc
BloodImage_00215.jpeg.png,63,267,287,467,wbc
BloodImage_00215.jpeg.png,452,147,493,186,platelets
BloodImage_00215.jpeg.png,579,254,628,294,platelets
BloodImage_00224.jpeg.png,243,128,388,291,wbc
BloodImage_00224.jpeg.png,300,87,334,130,platelets
BloodImage_00231.jpeg.png,408,135,536,250,rbc
BloodImage_00231.jpeg.png,239,38,361,125,rbc
BloodImage_00231.jpeg.png,371,23,488,136,rbc
BloodImage_00231.jpeg.png,484,21,601,134,rbc
BloodImage_00231.jpeg.png,107,238,197,355,rbc
BloodImage_00231.jpeg.png,1,137,92,235,rbc
BloodImage_00231.jpeg.png,582,232,639,326,rbc
BloodImage_00231.jpeg.png,72,1,177,86,rbc
BloodImage_00231.jpeg.png,172,209,406,427,wbc
BloodImage_00232.jpeg.png,509,177,614,291,rbc
BloodImage_00232.jpeg.png,448,1,563,102,rbc
BloodImage_00232.jpeg.png,340,261,453,371,rbc
BloodImage_00232.jpeg.png,239,364,344,471,rbc
BloodImage_00232.jpeg.png,123,362,228,469,rbc
BloodImage_00232.jpeg.png,137,44,242,151,rbc
BloodImage_00232.jpeg.png,212,149,326,259,rbc
BloodImage_00232.jpeg.png,458,275,562,374,rbc
BloodImage_00232.jpeg.png,415,332,519,431,rbc
BloodImage_00232.jpeg.png,1,60,176,304,wbc
BloodImage_00235.jpeg.png,1,166,89,283,rbc
BloodImage_00235.jpeg.png,147,207,251,326,rbc
BloodImage_00235.jpeg.png,480,343,604,468,rbc
BloodImage_00235.jpeg.png,232,102,469,336,wbc
BloodImage_00237.jpeg.png,1,276,70,379,rbc
BloodImage_00237.jpeg.png,182,355,310,458,rbc
BloodImage_00237.jpeg.png,101,222,199,327,rbc
BloodImage_00237.jpeg.png,515,177,620,293,rbc
BloodImage_00237.jpeg.png,358,402,453,479,rbc
BloodImage_00237.jpeg.png,71,399,179,479,rbc
BloodImage_00237.jpeg.png,1,1,92,103,rbc
BloodImage_00237.jpeg.png,405,191,509,294,rbc
BloodImage_00237.jpeg.png,189,242,317,350,rbc
BloodImage_00237.jpeg.png,301,314,418,417,rbc
BloodImage_00237.jpeg.png,98,163,177,236,rbc
BloodImage_00237.jpeg.png,206,51,437,272,wbc
BloodImage_00239.jpeg.png,360,170,469,286,rbc
BloodImage_00239.jpeg.png,375,1,479,110,rbc
BloodImage_00239.jpeg.png,239,156,362,294,rbc
BloodImage_00239.jpeg.png,478,188,581,284,rbc
BloodImage_00239.jpeg.png,449,86,541,183,rbc
BloodImage_00239.jpeg.png,146,24,246,117,rbc
BloodImage_00239.jpeg.png,51,267,167,354,rbc
BloodImage_00239.jpeg.png,169,234,258,312,rbc
BloodImage_00239.jpeg.png,174,283,264,396,rbc
BloodImage_00239.jpeg.png,573,198,639,336,rbc
BloodImage_00239.jpeg.png,93,113,208,238,rbc
BloodImage_00239.jpeg.png,242,266,457,471,wbc
BloodImage_00240.jpeg.png,373,277,477,385,rbc
BloodImage_00240.jpeg.png,188,267,313,390,rbc
BloodImage_00240.jpeg.png,279,149,404,272,rbc
BloodImage_00240.jpeg.png,141,1,270,71,rbc
BloodImage_00240.jpeg.png,74,236,170,326,rbc
BloodImage_00240.jpeg.png,39,111,135,201,rbc
BloodImage_00240.jpeg.png,144,311,240,401,rbc
BloodImage_00240.jpeg.png,443,364,539,454,rbc
BloodImage_00240.jpeg.png,343,270,380,302,platelets
BloodImage_00240.jpeg.png,371,1,613,192,wbc
BloodImage_00242.jpeg.png,331,110,425,199,rbc
BloodImage_00242.jpeg.png,212,318,325,433,rbc
BloodImage_00242.jpeg.png,138,54,262,177,rbc
BloodImage_00242.jpeg.png,101,16,180,87,rbc
BloodImage_00242.jpeg.png,276,14,380,122,rbc
BloodImage_00242.jpeg.png,444,96,534,189,rbc
BloodImage_00242.jpeg.png,531,309,639,415,rbc
BloodImage_00242.jpeg.png,559,212,639,311,rbc
BloodImage_00242.jpeg.png,463,228,556,323,rbc
BloodImage_00242.jpeg.png,539,107,639,202,rbc
BloodImage_00242.jpeg.png,465,422,565,479,rbc
BloodImage_00242.jpeg.png,445,317,547,415,rbc
BloodImage_00242.jpeg.png,1,158,99,273,rbc
BloodImage_00242.jpeg.png,290,154,392,258,rbc
BloodImage_00242.jpeg.png,17,184,242,398,wbc
BloodImage_00242.jpeg.png,245,121,286,158,platelets
BloodImage_00243.jpeg.png,118,24,229,151,rbc
BloodImage_00243.jpeg.png,418,150,511,250,rbc
BloodImage_00243.jpeg.png,303,1,409,79,rbc
BloodImage_00243.jpeg.png,284,134,392,240,rbc
BloodImage_00243.jpeg.png,37,187,145,279,rbc
BloodImage_00243.jpeg.png,145,243,256,320,rbc
BloodImage_00243.jpeg.png,156,138,256,229,rbc
BloodImage_00243.jpeg.png,500,229,598,342,rbc
BloodImage_00243.jpeg.png,1,70,98,183,rbc
BloodImage_00243.jpeg.png,332,29,457,143,rbc
BloodImage_00243.jpeg.png,307,407,438,479,rbc
BloodImage_00243.jpeg.png,285,217,487,419,wbc
BloodImage_00247.jpeg.png,374,16,479,112,rbc
BloodImage_00247.jpeg.png,479,22,584,118,rbc
BloodImage_00247.jpeg.png,381,144,486,240,rbc
BloodImage_00247.jpeg.png,214,333,327,438,rbc
BloodImage_00247.jpeg.png,139,227,258,349,rbc
BloodImage_00247.jpeg.png,137,58,232,158,rbc
BloodImage_00247.jpeg.png,439,341,558,463,rbc
BloodImage_00247.jpeg.png,387,413,489,479,rbc
BloodImage_00247.jpeg.png,510,220,629,300,rbc
BloodImage_00247.jpeg.png,13,27,130,154,rbc
BloodImage_00247.jpeg.png,228,1,318,82,rbc
BloodImage_00247.jpeg.png,148,322,266,413,rbc
BloodImage_00247.jpeg.png,336,321,444,434,rbc
BloodImage_00247.jpeg.png,184,85,388,295,wbc
BloodImage_00248.jpeg.png,381,1,488,87,rbc
BloodImage_00248.jpeg.png,481,24,592,123,rbc
BloodImage_00248.jpeg.png,259,79,383,198,rbc
BloodImage_00248.jpeg.png,154,1,256,68,rbc
BloodImage_00248.jpeg.png,2,220,129,331,rbc
BloodImage_00248.jpeg.png,308,373,402,479,rbc
BloodImage_00248.jpeg.png,102,47,218,151,rbc
BloodImage_00248.jpeg.png,348,187,464,291,rbc
BloodImage_00248.jpeg.png,462,222,578,326,rbc
BloodImage_00248.jpeg.png,159,414,291,478,rbc
BloodImage_00248.jpeg.png,1,357,84,454,rbc
BloodImage_00248.jpeg.png,149,233,354,423,wbc
BloodImage_00250.jpeg.png,125,143,324,344,wbc
BloodImage_00251.jpeg.png,475,145,583,235,rbc
BloodImage_00251.jpeg.png,207,149,315,239,rbc
BloodImage_00251.jpeg.png,12,232,120,322,rbc
BloodImage_00251.jpeg.png,492,365,600,455,rbc
BloodImage_00251.jpeg.png,515,318,623,408,rbc
BloodImage_00251.jpeg.png,109,171,225,273,rbc
BloodImage_00251.jpeg.png,3,329,119,442,rbc
BloodImage_00251.jpeg.png,1,327,117,440,rbc
BloodImage_00251.jpeg.png,309,199,551,417,wbc
BloodImage_00252.jpeg.png,177,48,278,147,rbc
BloodImage_00252.jpeg.png,65,355,166,454,rbc
BloodImage_00252.jpeg.png,564,395,639,479,rbc
BloodImage_00252.jpeg.png,472,315,582,423,rbc
BloodImage_00252.jpeg.png,156,380,279,479,rbc
BloodImage_00252.jpeg.png,296,50,394,148,rbc
BloodImage_00252.jpeg.png,456,21,569,116,rbc
BloodImage_00252.jpeg.png,55,1,174,99,rbc
BloodImage_00252.jpeg.png,61,295,138,363,rbc
BloodImage_00252.jpeg.png,161,181,399,404,wbc
BloodImage_00254.jpeg.png,393,54,502,162,rbc
BloodImage_00254.jpeg.png,400,350,494,438,rbc
BloodImage_00254.jpeg.png,81,239,209,335,rbc
BloodImage_00254.jpeg.png,330,258,434,368,rbc
BloodImage_00254.jpeg.png,1,325,104,425,rbc
BloodImage_00254.jpeg.png,223,244,323,332,rbc
BloodImage_00254.jpeg.png,179,184,299,270,rbc
BloodImage_00254.jpeg.png,110,32,220,151,rbc
BloodImage_00254.jpeg.png,525,374,614,479,rbc
BloodImage_00254.jpeg.png,161,400,216,469,platelets
BloodImage_00254.jpeg.png,82,202,122,243,platelets
BloodImage_00254.jpeg.png,241,349,379,477,wbc
BloodImage_00256.jpeg.png,455,132,596,259,rbc
BloodImage_00256.jpeg.png,1,85,110,175,rbc
BloodImage_00256.jpeg.png,296,40,423,131,rbc
BloodImage_00256.jpeg.png,115,205,211,305,rbc
BloodImage_00256.jpeg.png,58,136,154,236,rbc
BloodImage_00256.jpeg.png,217,214,470,443,wbc
BloodImage_00257.jpeg.png,426,353,542,456,rbc
BloodImage_00257.jpeg.png,254,377,370,479,rbc
BloodImage_00257.jpeg.png,118,290,253,395,rbc
BloodImage_00257.jpeg.png,106,198,193,287,rbc
BloodImage_00257.jpeg.png,174,1,281,77,rbc
BloodImage_00257.jpeg.png,429,78,530,179,rbc
BloodImage_00257.jpeg.png,539,295,639,396,rbc
BloodImage_00257.jpeg.png,174,99,385,306,wbc
BloodImage_00258.jpeg.png,257,162,300,202,platelets
BloodImage_00258.jpeg.png,221,223,386,387,wbc
BloodImage_00258.jpeg.png,541,394,582,435,platelets
BloodImage_00259.jpeg.png,156,112,256,206,rbc
BloodImage_00259.jpeg.png,168,374,270,477,rbc
BloodImage_00259.jpeg.png,238,228,320,284,rbc
BloodImage_00259.jpeg.png,456,161,564,251,rbc
BloodImage_00259.jpeg.png,537,299,639,414,rbc
BloodImage_00259.jpeg.png,61,63,185,145,rbc
BloodImage_00259.jpeg.png,7,420,107,479,rbc
BloodImage_00259.jpeg.png,38,129,87,179,platelets
BloodImage_00259.jpeg.png,281,182,326,225,platelets
BloodImage_00259.jpeg.png,585,419,624,456,platelets
BloodImage_00259.jpeg.png,507,340,547,377,platelets
BloodImage_00259.jpeg.png,15,181,209,362,wbc
BloodImage_00263.jpeg.png,115,358,206,446,rbc
BloodImage_00263.jpeg.png,1,315,79,401,rbc
BloodImage_00263.jpeg.png,402,305,486,414,rbc
BloodImage_00263.jpeg.png,388,43,467,143,rbc
BloodImage_00263.jpeg.png,564,1,639,77,rbc
BloodImage_00263.jpeg.png,248,382,346,479,rbc
BloodImage_00263.jpeg.png,337,411,402,479,rbc
BloodImage_00263.jpeg.png,140,171,242,255,rbc
BloodImage_00263.jpeg.png,50,192,152,276,rbc
BloodImage_00263.jpeg.png,356,148,462,249,rbc
BloodImage_00263.jpeg.png,298,128,406,236,rbc
BloodImage_00263.jpeg.png,534,243,639,344,rbc
BloodImage_00263.jpeg.png,70,38,112,94,platelets
BloodImage_00263.jpeg.png,361,12,419,56,platelets
BloodImage_00263.jpeg.png,100,1,307,144,wbc
BloodImage_00264.jpeg.png,153,309,243,394,rbc
BloodImage_00264.jpeg.png,131,401,224,479,rbc
BloodImage_00264.jpeg.png,377,176,484,285,rbc
BloodImage_00264.jpeg.png,486,274,575,362,rbc
BloodImage_00264.jpeg.png,434,1,516,74,rbc
BloodImage_00264.jpeg.png,481,55,592,154,rbc
BloodImage_00264.jpeg.png,90,118,184,206,rbc
BloodImage_00264.jpeg.png,274,137,374,230,rbc
BloodImage_00264.jpeg.png,515,1,615,50,rbc
BloodImage_00264.jpeg.png,561,132,639,231,rbc
BloodImage_00264.jpeg.png,589,304,639,388,rbc
BloodImage_00264.jpeg.png,527,392,638,479,rbc
BloodImage_00264.jpeg.png,271,18,398,114,rbc
BloodImage_00264.jpeg.png,234,332,369,479,wbc
BloodImage_00264.jpeg.png,282,296,324,339,platelets
BloodImage_00265.jpeg.png,144,346,242,436,rbc
BloodImage_00265.jpeg.png,1,72,82,160,rbc
BloodImage_00265.jpeg.png,107,1,203,65,rbc
BloodImage_00265.jpeg.png,200,1,311,86,rbc
BloodImage_00265.jpeg.png,71,77,182,163,rbc
BloodImage_00265.jpeg.png,35,252,127,356,rbc
BloodImage_00265.jpeg.png,75,295,146,386,rbc
BloodImage_00265.jpeg.png,29,350,129,457,rbc
BloodImage_00265.jpeg.png,209,108,309,215,rbc
BloodImage_00265.jpeg.png,477,134,561,218,rbc
BloodImage_00265.jpeg.png,240,219,438,393,wbc
BloodImage_00266.jpeg.png,509,147,621,254,rbc
BloodImage_00266.jpeg.png,444,146,514,258,rbc
BloodImage_00266.jpeg.png,345,219,457,328,rbc
BloodImage_00266.jpeg.png,287,340,407,445,rbc
BloodImage_00266.jpeg.png,1,154,86,245,rbc
BloodImage_00266.jpeg.png,303,87,389,178,rbc
BloodImage_00266.jpeg.png,380,12,466,103,rbc
BloodImage_00266.jpeg.png,563,251,639,350,rbc
BloodImage_00266.jpeg.png,83,1,182,99,rbc
BloodImage_00266.jpeg.png,52,88,163,181,rbc
BloodImage_00266.jpeg.png,2,247,187,440,wbc
BloodImage_00266.jpeg.png,579,423,623,456,platelets
BloodImage_00266.jpeg.png,311,323,409,394,rbc
BloodImage_00266.jpeg.png,174,211,288,283,rbc
BloodImage_00267.jpeg.png,87,112,298,298,wbc
BloodImage_00267.jpeg.png,62,26,101,73,platelets
BloodImage_00267.jpeg.png,15,309,53,350,platelets
BloodImage_00267.jpeg.png,1,349,38,381,platelets
BloodImage_00268.jpeg.png,124,1,328,172,wbc
BloodImage_00270.jpeg.png,83,298,140,340,platelets
BloodImage_00270.jpeg.png,349,327,391,365,platelets
BloodImage_00270.jpeg.png,245,352,383,479,wbc
BloodImage_00270.jpeg.png,270,118,372,210,rbc
BloodImage_00270.jpeg.png,314,87,416,179,rbc
BloodImage_00270.jpeg.png,161,283,287,383,rbc
BloodImage_00273.jpeg.png,227,265,329,359,rbc
BloodImage_00273.jpeg.png,48,211,159,306,rbc
BloodImage_00273.jpeg.png,136,167,271,282,rbc
BloodImage_00273.jpeg.png,388,275,500,386,rbc
BloodImage_00273.jpeg.png,491,286,606,387,rbc
BloodImage_00273.jpeg.png,342,92,448,188,rbc
BloodImage_00273.jpeg.png,427,78,533,174,rbc
BloodImage_00273.jpeg.png,425,170,531,266,rbc
BloodImage_00273.jpeg.png,123,78,229,174,rbc
BloodImage_00273.jpeg.png,30,61,138,166,rbc
BloodImage_00273.jpeg.png,555,31,639,129,rbc
BloodImage_00273.jpeg.png,247,386,346,475,rbc
BloodImage_00273.jpeg.png,193,1,408,123,wbc
BloodImage_00273.jpeg.png,15,53,49,92,platelets
BloodImage_00273.jpeg.png,487,406,526,439,platelets
BloodImage_00275.jpeg.png,97,59,219,157,rbc
BloodImage_00275.jpeg.png,213,38,319,140,rbc
BloodImage_00275.jpeg.png,114,254,225,358,rbc
BloodImage_00275.jpeg.png,528,209,635,301,rbc
BloodImage_00275.jpeg.png,309,95,416,187,rbc
BloodImage_00275.jpeg.png,343,93,443,173,rbc
BloodImage_00275.jpeg.png,444,55,544,135,rbc
BloodImage_00275.jpeg.png,2,187,131,312,rbc
BloodImage_00275.jpeg.png,96,362,201,467,rbc
BloodImage_00275.jpeg.png,423,309,520,398,rbc
BloodImage_00275.jpeg.png,491,368,613,479,rbc
BloodImage_00275.jpeg.png,181,134,299,231,rbc
BloodImage_00275.jpeg.png,289,353,401,452,rbc
BloodImage_00275.jpeg.png,1,24,83,135,rbc
BloodImage_00275.jpeg.png,270,192,416,326,wbc
BloodImage_00275.jpeg.png,81,168,126,204,platelets
BloodImage_00276.jpeg.png,143,95,243,213,rbc
BloodImage_00276.jpeg.png,173,194,265,304,rbc
BloodImage_00276.jpeg.png,71,11,166,113,rbc
BloodImage_00276.jpeg.png,431,32,526,134,rbc
BloodImage_00276.jpeg.png,490,32,585,134,rbc
BloodImage_00276.jpeg.png,440,144,535,246,rbc
BloodImage_00276.jpeg.png,527,161,622,263,rbc
BloodImage_00276.jpeg.png,417,246,524,354,rbc
BloodImage_00276.jpeg.png,378,302,485,410,rbc
BloodImage_00276.jpeg.png,46,207,137,309,rbc
BloodImage_00276.jpeg.png,54,360,165,466,rbc
BloodImage_00276.jpeg.png,512,327,614,419,rbc
BloodImage_00276.jpeg.png,221,36,415,225,wbc
BloodImage_00276.jpeg.png,351,317,382,349,platelets
BloodImage_00276.jpeg.png,37,166,72,203,platelets
BloodImage_00278.jpeg.png,3,346,123,464,rbc
BloodImage_00278.jpeg.png,165,153,285,271,rbc
BloodImage_00278.jpeg.png,359,1,476,104,rbc
BloodImage_00278.jpeg.png,270,93,387,197,rbc
BloodImage_00278.jpeg.png,389,175,500,313,rbc
BloodImage_00278.jpeg.png,559,51,639,168,rbc
BloodImage_00278.jpeg.png,492,423,610,479,rbc
BloodImage_00278.jpeg.png,31,177,151,295,rbc
BloodImage_00278.jpeg.png,149,43,256,132,rbc
BloodImage_00278.jpeg.png,246,433,353,479,rbc
BloodImage_00278.jpeg.png,394,114,525,217,rbc
BloodImage_00278.jpeg.png,469,211,577,329,rbc
BloodImage_00278.jpeg.png,295,338,325,369,platelets
BloodImage_00278.jpeg.png,79,48,115,90,platelets
BloodImage_00278.jpeg.png,318,318,487,479,wbc
BloodImage_00279.jpeg.png,287,293,394,395,rbc
BloodImage_00279.jpeg.png,214,281,302,365,rbc
BloodImage_00279.jpeg.png,44,49,131,173,rbc
BloodImage_00279.jpeg.png,522,122,629,224,rbc
BloodImage_00279.jpeg.png,161,163,270,267,rbc
BloodImage_00279.jpeg.png,246,171,343,268,rbc
BloodImage_00279.jpeg.png,305,178,404,270,rbc
BloodImage_00279.jpeg.png,158,370,257,462,rbc
BloodImage_00279.jpeg.png,1,195,70,296,rbc
BloodImage_00279.jpeg.png,134,279,233,371,rbc
BloodImage_00279.jpeg.png,437,119,531,223,rbc
BloodImage_00279.jpeg.png,458,237,576,346,rbc
BloodImage_00279.jpeg.png,419,331,537,440,rbc
BloodImage_00279.jpeg.png,244,1,483,178,wbc
BloodImage_00281.jpeg.png,112,140,221,242,rbc
BloodImage_00281.jpeg.png,79,45,176,148,rbc
BloodImage_00281.jpeg.png,1,254,112,366,rbc
BloodImage_00281.jpeg.png,111,345,222,454,rbc
BloodImage_00281.jpeg.png,120,258,238,363,rbc
BloodImage_00281.jpeg.png,232,52,349,186,rbc
BloodImage_00281.jpeg.png,413,121,531,226,rbc
BloodImage_00281.jpeg.png,529,265,639,373,rbc
BloodImage_00281.jpeg.png,1,1,126,100,rbc
BloodImage_00281.jpeg.png,522,73,617,197,rbc
BloodImage_00281.jpeg.png,216,152,471,387,wbc
BloodImage_00283.jpeg.png,381,274,494,367,rbc
BloodImage_00283.jpeg.png,435,156,554,274,rbc
BloodImage_00283.jpeg.png,347,96,455,204,rbc
BloodImage_00283.jpeg.png,282,150,386,243,rbc
BloodImage_00283.jpeg.png,343,1,447,93,rbc
BloodImage_00283.jpeg.png,355,379,466,479,rbc
BloodImage_00283.jpeg.png,220,407,330,479,rbc
BloodImage_00283.jpeg.png,448,1,560,107,rbc
BloodImage_00283.jpeg.png,547,334,639,442,rbc
BloodImage_00283.jpeg.png,173,63,266,171,rbc
BloodImage_00283.jpeg.png,54,73,147,181,rbc
BloodImage_00283.jpeg.png,10,126,103,234,rbc
BloodImage_00283.jpeg.png,28,223,255,407,wbc
BloodImage_00288.jpeg.png,67,359,163,452,rbc
BloodImage_00288.jpeg.png,339,387,435,479,rbc
BloodImage_00288.jpeg.png,407,328,520,422,rbc
BloodImage_00288.jpeg.png,444,229,544,321,rbc
BloodImage_00288.jpeg.png,420,126,522,223,rbc
BloodImage_00288.jpeg.png,352,202,440,302,rbc
BloodImage_00288.jpeg.png,119,104,228,199,rbc
BloodImage_00288.jpeg.png,287,74,402,188,rbc
BloodImage_00288.jpeg.png,47,12,158,123,rbc
BloodImage_00288.jpeg.png,185,1,308,111,rbc
BloodImage_00288.jpeg.png,43,179,152,274,rbc
BloodImage_00288.jpeg.png,1,218,109,313,rbc
BloodImage_00288.jpeg.png,208,166,321,270,rbc
BloodImage_00288.jpeg.png,479,21,594,135,rbc
BloodImage_00288.jpeg.png,529,147,634,254,rbc
BloodImage_00288.jpeg.png,525,373,630,479,rbc
BloodImage_00288.jpeg.png,552,251,639,352,rbc
BloodImage_00288.jpeg.png,305,1,407,79,rbc
BloodImage_00288.jpeg.png,153,263,370,474,wbc
BloodImage_00289.jpeg.png,180,281,273,386,rbc
BloodImage_00289.jpeg.png,246,343,339,448,rbc
BloodImage_00289.jpeg.png,432,257,551,361,rbc
BloodImage_00289.jpeg.png,521,203,639,307,rbc
BloodImage_00289.jpeg.png,535,101,639,206,rbc
BloodImage_00289.jpeg.png,332,279,443,402,rbc
BloodImage_00289.jpeg.png,162,1,280,102,rbc
BloodImage_00289.jpeg.png,55,66,173,168,rbc
BloodImage_00289.jpeg.png,140,163,258,265,rbc
BloodImage_00289.jpeg.png,1,270,117,372,rbc
BloodImage_00289.jpeg.png,251,55,482,288,wbc
BloodImage_00291.jpeg.png,446,143,530,255,rbc
BloodImage_00291.jpeg.png,444,287,528,399,rbc
BloodImage_00291.jpeg.png,544,80,628,192,rbc
BloodImage_00291.jpeg.png,445,1,543,113,rbc
BloodImage_00291.jpeg.png,186,39,303,129,rbc
BloodImage_00291.jpeg.png,71,369,183,463,rbc
BloodImage_00291.jpeg.png,17,115,152,198,rbc
BloodImage_00291.jpeg.png,336,102,436,214,rbc
BloodImage_00291.jpeg.png,348,180,457,277,rbc
BloodImage_00291.jpeg.png,185,213,441,436,wbc
BloodImage_00292.jpeg.png,133,226,235,331,rbc
BloodImage_00292.jpeg.png,281,240,383,345,rbc
BloodImage_00292.jpeg.png,307,345,409,450,rbc
BloodImage_00292.jpeg.png,199,312,294,409,rbc
BloodImage_00292.jpeg.png,114,366,209,463,rbc
BloodImage_00292.jpeg.png,148,131,243,228,rbc
BloodImage_00292.jpeg.png,209,46,318,142,rbc
BloodImage_00292.jpeg.png,244,146,353,242,rbc
BloodImage_00292.jpeg.png,506,106,615,221,rbc
BloodImage_00292.jpeg.png,508,354,617,469,rbc
BloodImage_00292.jpeg.png,409,284,545,393,rbc
BloodImage_00292.jpeg.png,44,78,153,193,rbc
BloodImage_00292.jpeg.png,23,181,132,296,rbc
BloodImage_00292.jpeg.png,314,1,537,130,wbc
BloodImage_00294.jpeg.png,463,73,558,188,rbc
BloodImage_00294.jpeg.png,292,75,387,190,rbc
